context,date_time
猜猜今天跌多少,06-24 09:02
开盘前瞻，今围绕一个主题（水利建设即可）如错、勿喷[得意],06-24 09:10
发现，自从很多人炒了股票以后，特别是在股市里赚过大钱的人，不管他后面有没有把钱再,06-24 09:10
炒个股天天提心吊胆寝食难安[龙头][龙头][龙头]惨不忍睹生不如死[大哭][大哭,06-24 08:16
今天应该探底回升,06-24 09:01
2500点即将到来,06-24 08:49
红周一能实现吗,06-24 09:09
还没开始竞价就绿了是吗,06-24 09:09
2850,06-24 09:09
6.21基金操作：3000点还是破了，我继续调仓干！,06-21 01:39
今天A股绝地反击，大家不要动，坐等拉升,06-24 08:51
直接大低开,06-24 08:49
君禾股份中报业绩预告大幅增长百分之一百五，业绩拐点到来，股价在上市以来低位，盘子,06-24 09:08
看图说话,06-24 09:07
才9点5分，为啥指数就已跌了。有交易嘛？,06-24 09:07
调整一段肯定的，资金会看看业绩能不能支撑股价#英伟达高位调整，科技股面临抛压？#,06-24 09:06
开盘就跑,06-24 09:05
市场缺乏内生动力,06-21 09:37
直奔2800。,06-24 09:04
散户们快跑不能进入股市暴跌，刚刚开始,06-24 08:53
楼市和股市,06-23 09:55
#英伟达高位调整，科技股面临抛压？#马上就新高。,06-24 09:00
在利空消息满天飞的情况下，今天大盘百分百收阳！这就是技术！不做马后炮,06-24 08:54
本周【多空对决】，一战定乾坤！,06-24 02:08
今天低开高走诱一批韭菜在杀跌。,06-24 08:59
本周是周线变盘时间点：两种概率，第一种概率就是继续新低，出现低点拐点；--做左侧,06-24 08:58
重启IPO，今天拉银行证券石油,06-24 08:56
沙特投资新机遇，聚焦沙特优质资产的沙特ETF(159329)来了！,06-21 12:46
6.月18日双杰电气对外成立一家20000万的新能源公司，主营机械设备,06-23 01:18
反弹临近，分批低吸,06-24 08:43
指标KDJ使用方法,06-24 08:53
这是谣言，这个数据是2017年的数据,06-24 07:26
快跑！,06-24 08:52
创新药迎来利好,06-24 07:48
两只最优秀的基金:纳指科技ETF，标普信息科技LOF纳指科技ETF一年不到由去年,06-24 07:43
今天短线反弹的概率还是很大的，这个位置没有必要割肉了。,06-24 08:36
美国全球金融战已经白热化，美元在收割全世界，美元8%–10%的息，就像咱们把钱存,06-24 08:49
#两市成交额不足6200亿，什么信号？#八连涨启动八连涨启动八连涨启动八连涨启动,06-23 10:34
稳定金融法加速制定中！#两市成交额不足6200亿，什么信号？#,06-23 12:44
失手3000点,06-24 08:42
今天让大家看看什么是恐慌和反转,06-24 08:42
关键的一天，要相信光,06-24 08:41
周末。传来3个重要消息，2900点能守住吗？还是会“一飞冲天”？,06-22 06:46
今天估计要大涨了，IPO已经恢复了，大家冲呀,06-24 08:38
2024-6-24周一计划龙元建设水利建设+PPP概念+BIPV概念+装配式建筑,06-24 08:38
接着空仓接着等，一律做右侧，谨防一二月的事重现。不出右侧哪怕等一年我也等得起。3,06-24 08:38
选项里怎么没有“长期看空信号”？？？#两市成交额不足6200亿，什么信号？#,06-24 07:08
《与人为善，仁者博爱。》大盘将在日线PMA（250）处与“时间”黄金有序数列中完,06-24 08:27
为什么今天那么多人说必涨。[滴汗],06-24 08:33
破3000点,06-24 08:33
2024年第25周（6月21日），本周亏损26317元，年亏损51131元,06-23 09:56
2024.06.20大盘指数实盘分析,06-24 08:28
周末都吃错东西了吗，还涨？还大涨？？？,06-24 08:28
鸿博股份：一家7口套现20亿全跑光了，把公司卖给了17万股民！,06-21 03:54
所谓的这些分析师水平都不高，分析IPO的事情都不到位！其实很简单，它的逻辑是:一,06-24 08:27
套利收益破111%！每天送钱的机会又来了,06-21 07:12
彻夜难眠！真心地出来告诉大家，A股（6月24日）周一个人的逻辑研判已经出来了！1,06-24 08:26
各位老哥，今天准备好迎接暴击了吗[捂脸][捂脸][捂脸][捂脸],06-24 08:26
多个一元股破防了，又一轮新低了，出清垃圾股的时代，要学会战队，不要抗狼了。,06-21 11:22
大盘开始反弹了，我要大力加仓买入了，起码反弹50%，我要发财了发财了。开盘我要大,06-24 08:23
大盘开始反弹了，我要大力加仓买入了，起码反弹50%，我要发财了发财了。开盘我要大,06-24 08:23
周末那么多利好，今天该大涨了吧,06-24 08:21
我怎么感觉今天要疯了一样涨,06-24 08:21
科创板迎来利好1、21日晚间，芯联集成披露了一份发行股份及支付现金购买资产暨关联,06-24 08:20
累了，今天退市去海沧大桥吹吹飞！,06-24 08:20
看看今天是不是能不能破位暴跌砸一波了，季度线年线高位来一波瀑布很正常,06-24 08:18
保持身心在一个愉快的状态上，精、气、神、脑力保持良好的状态，使你的判断更准确。#,06-20 03:51
2730,06-24 08:17
向2850前进前前进,06-24 07:41
6月最后一周走势策略：,06-24 08:16
今天几乎所有平台股评人都提出，今天可以抄底了,06-24 07:57
周末科技行业消息汇总：,06-24 08:14
如果取消量化，两市交易额会剩多少？,06-24 08:13
严重低估50% 且中小券商并购不断、助力业绩向好，券商即将成为加快投资端改革的新,06-24 07:06
A股，明天大盘走势预测图！,06-23 07:44
投资者只要看看趋势指标周K线的MACD就该清楚了，是继续走熊还是反弹？小心驶得万,06-23 08:40
上一次成交量6000亿是什么时候？？暴风雨是不是要来了[好困惑][好困惑][好困,06-23 08:32
花有重开日，人无再少年！,06-23 08:31
永远不要跟趋势作对！大盘连跌五周，周线MACD死叉形态，茅台有望下探900元。个,06-22 12:27
索菱股份爆量T字板宁波桑田路落袋为安，上塘路扫板满坤科技，方新侠点火高新发展做人,06-23 08:21
6月23日 股评们对后市行情怎样的预判！,06-23 05:20
又到了对明天走势预判的时候、明天2024年6月24日,06-23 08:13
说一下看法,06-23 07:07
$上证指数(SH000001)$,06-23 08:09
有一看盘绝招，用墨菲定律来判断行情手中的票非常准,06-23 09:24
积极看多A股的N个理由,06-23 12:18
当大家都认为重启IPO是利空的时候，周一不管怎么开，都会是阳线收盘，主力会用事实,06-22 10:44
2900必破,06-23 08:05
这里又发现了一处错误，即在“股东信息”里，参股比例是64.7%，而在认缴出资额是,06-23 05:08
韭菜们？可长点心吧！,06-23 07:58
Day15--91W短线实盘--终于把我打改了--93W,06-23 07:56
2024年6月21日连板数据,06-23 07:50
这波低点在2900点到2950点。[大笑][大笑][大笑]做好7个月的长期持股。,06-22 11:21
明天开盘就是暴跌。不要怕,06-23 07:48
大盘不破不立,06-20 05:05
明日低吸标（6月24日）,06-23 07:44
20240623关注方向,06-23 07:44
不买可以吧？你们玩！,06-23 07:41
牛回速归！,06-23 07:32
关于后市的几点看法,06-22 10:04
超短交易具体操作上的要求快即快速判断股票的走势；准即准确买入；狠即一旦出现亏损就,06-23 06:37
A股：明日，6月24日，意外又要来了,06-23 07:01
无论是走三浪还是走五浪都得走一下，最好是走三浪，虽然可能调的深一点，三浪能对冲很,06-23 07:16
周一忍住手，是不是都想抄底了。这是大腿上[呲牙][呲牙],06-23 07:16
缩量为何？IPO的个人见解缩量往往是大部分投资者看法一致，或不愿意买或不愿意卖，,06-23 05:38
写给下周一的新期指202408合约，个人观点谨慎乐观。,06-23 07:03
周度思路：我为3000点做贡献，继续跌，继续加！,06-23 05:57
下周继续缩量下行,06-23 06:36
周末没有利好，还得跌。,06-23 06:48
亏光次级亏A级，还有避风港吗——CMBS最高信用等级的投资也不再安全,06-23 09:01
分享一下什么叫强势股！！！点赞收藏！！！,06-23 06:13
明天清仓,06-23 06:03
这几天有事没怎么复盘。刚刚大致看了下消息和盘面。周五我们收盘前全部止盈了通行宝。,06-23 06:33
亏啦十几万，认栽，明天清仓了，没法玩了，,06-23 06:32
红三天#两市成交额不足6200亿，什么信号？#,06-23 06:28
与华为是多年的合作伙伴，在铁路和煤矿方面,06-23 06:24
大盘龙头风格会持续吗？【兴业证券】,06-23 02:42
调整缩地量是好事，反弹在即,06-23 06:02
对于本周五的两股神秘资金，你会站在哪一方呢？1，对于本周五开盘在3000之下，而,06-23 06:07
新低#两市成交额不足6200亿，什么信号？#,06-23 06:07
东方财富应该最清楚如今股市的冷暖！现在一天的帖子都寥寥无几了，还能咋样？,06-23 05:59
马前炮下周大盘:周一看跌！挣扎后的弱态，2987的底线。回顾上周，那种阴阳交替，,06-23 05:56
观望#两市成交额不足6200亿，什么信号？#,06-23 05:56
年轻人不喝白酒？那就等年纪大一点有钱买了再喝吧,06-21 09:12
#沪指跌破3000点，A股何去何从？#继续下跌看来不可避免，第一支撑位2975，,06-22 03:02
随手笔记，仅供参考！[吃瓜][吃瓜][吃瓜]感谢东财里面支持！[献花][拜神],06-23 05:24
周末超重磅！中欧就电动汽车反补贴启动磋商，三大交易所IPO受理,06-23 05:52
三大交易所全面恢复IPO，对于A股有什么影响？,06-23 11:58
大盘走成这样，明显深套的人躺平了，继续砸下去，主力在丢失低位筹码。要看主力资金怎,06-23 05:42
[哭]#两市成交额不足6200亿，什么信号？#,06-23 05:40
底部了#两市成交额不足6200亿，什么信号？#,06-23 05:40
上证指数在2980附近筑底反弹。后市强烈看涨!周线五连阴是极其罕见的。低位缩量十,06-23 05:38
三大交易所IPO受理恢复，茅台价格延续下行，明天走向如何,06-23 05:37
2924点会见底吗！大概吧！我决定这个点位买点！,06-23 05:22
茅子VS小比 看懂经济政策的变化,06-23 11:53
有奖竞猜:99%的人说明天大盘看跌，实际上明天会跌得下去吗？,06-23 05:31
这个周末过得太煎熬了，周一就满仓了，一周亏损了三个点，周末也没啥好消息，下周咋弄,06-23 05:22
可转债的良苦用心！,06-23 05:17
大盘2950可以期待,06-23 05:17
下周最值得布局的板块当属#周度策略#,06-23 05:01
写出这标题的你自己信吗[怒]#外资扫货成交放量，A股牛市真来了？#,06-23 04:47
可转债逃废债亟待整治,06-23 01:11
为什么一买股票，第二天不是大跌，就是不涨！,06-23 04:43
上证反弹在即,06-23 04:43
股票为何早上快速拉升后慢慢下跌？原来是主力在调整,06-23 04:42
只是影响提款数量，只要加大幅度了#两市成交额不足6200亿，什么信号？#,06-23 04:42
散户朋友如何对抗量化交易,06-23 04:42
$上证指数(SH000001)$,06-23 04:41
转融通和量化不禁，只卖不买！,06-23 04:17
大家都别接盘，让做空的套不了现，那才是对付做空的最高境界,06-23 04:37
这段时间，一群人看市场都说A股因为没有量，所以行情很差！我在直播的时候也曾说过“,06-21 11:02
市场核心摘要上周五市场量能6196亿，较前一日缩量1048亿，创下年内倒数第二低,06-23 04:35
2998.14.要死...,06-23 04:35
真是许多高送转的公司把自己送走了耶。这股市真好玩，也很好看，真有趣。当初你拿着上,06-23 12:07
长期的力量,06-23 04:25
今天没有看见大盘跌，浑身好难受,06-23 04:25
（哈萨克国际通讯社讯）哈萨克斯坦与中国商业理事会例行会议将于今年7月2日在哈萨克,06-23 04:23
大概率是爱企查的系统出错，查看一下爱企查的“变更记录”是一清二楚了，华鲲振宇最后,06-23 03:02
大搞核电站，哪能不泄露？～～～～～～～～～～～～～韩国突发核泄漏券商中国1小时前,06-23 03:19
都躺平了吧#两市成交额不足6200亿，什么信号？#,06-23 04:17
见好就收,06-23 04:16
券商周一应该能带领大盘反攻，其他股票跟着涨，大A长牛从此开启。,06-23 03:09
【股市动态】21号大盘跌破3000点，市场迎来新挑战！21号，中国股市迎来了一个,06-23 02:50
6月21日重要消息汇总解读！,06-23 04:02
111,06-23 04:02
周盘点 | 美的集团遭外资持续卖出,06-23 04:01
如果把你输的本金还给你，你还会玩A股吗？,06-23 03:40
其实股票不弄虚作假，不搞反信披违规，业绩有增长就可以了。没那么多事。差的自然到1,06-23 03:57
最好的投资是投资自己！,06-23 11:47
6月最后一周谨防指数快速二次探底确认“市场底”,06-23 11:23
涨到一万点，消费就火了#专家表示4000点之前原则上就应该避免做空#,06-18 02:14
周末尾市收盘集合竞价为何要砸盘,06-23 03:33
不看盘了，就不会恐慌，你们接续演吧#两市成交额不足6200亿，什么信号？#,06-23 03:41
抖抖嚯嚯一天又要开始了，建议每周开盘2天休息5天,06-23 03:38
代表美国AI巨头的英伟达己放出了两根巨量K线，苹果也放了一根，个人感觉大概率是要,06-23 06:30
股市随心笔记（6月23日）,06-23 02:16
大家一起被套，一起躺平。哪来的成交量。#两市成交额不足6200亿，什么信号？#,06-23 03:21
大盘如果月初一步到位杀到3000点刚好和半年线共振支撑那么现在早一波强反弹了然而,06-23 03:20
抛开大盘抄个股,06-23 03:17
都没有信心了，等着出利好消息和增持公告#两市成交额不足6200亿，什么信号？#,06-23 03:14
做空风险！,06-21 12:34
大A在淘汰那些违规套现坑害股民的股票公司！！#两市成交额不足6200亿，什么信号,06-23 03:13
周一5000跌停板,06-23 03:12
金溢科技再拉升，逆市的真妖出现了？,06-21 11:23
上涨趋势线#两市成交额不足6200亿，什么信号？#,06-23 03:08
加速下跌信号！！！#两市成交额不足6200亿，什么信号？#,06-23 03:07
爱在深秋，摔杯为号,06-23 03:05
策略丨3000点守住了两个信号暗示，A股下周要反弹了！只提醒一次！,06-21 02:40
海内外机构调研股，哪支最具潜力成为下一支索菱股份？,06-21 05:08
3000点跌破怎么办？市场的机会在哪里？,06-21 01:15
1后#两市成交额不足6200亿，什么信号？#,06-23 03:00
感觉下周低开高走，由于有一周周末发的是利空不是利好了，发利好就没走好过,06-23 02:55
不会像港股的创业板吧？,06-23 02:59
，，，，，6月底还未见！,06-23 02:55
市场需要野蛮人的存在，取消5%的举牌公告，提升到10%才需要公告，既然实控人怕被,06-23 02:53
清仓可转债？,06-23 02:19
正式进入下降通道的选项不敢放出来#两市成交额不足6200亿，什么信号？#,06-23 02:26
A股没有什么探讨的，就这样吧！实现想发财买彩票应该更有可能。#两市成交额不足62,06-23 01:52
看明天开盘竞价了，竞价不好肯定引起恐慌盘下杀，大盘那估计又是保指数的一天#两市成,06-23 02:45
抖音里怎么全是讲股票推荐股票的？,06-23 02:45
明天买入股指期货，机会来啦,06-23 01:16
希望明天走出2024.2.27日的行情，券商银行石头带头拉，，，车路云，智能电网,06-23 02:28
每周少一千亿，等自己玩停#两市成交额不足6200亿，什么信号？#,06-23 02:35
下周破2900，7月破2800,06-23 02:28
下跌信号#两市成交额不足6200亿，什么信号？#,06-23 02:23
$上证指数(SH000001)$,06-23 02:22
看月线2400都打不住，那大部分票不得几次腰斩都不止。,06-23 01:50
惊天大反转！日本抛售美债，美国怒将日本列入汇率黑名单,06-22 08:47
中小盘股的春天来了,06-23 02:11
2635必破,06-23 02:02
大盘负数时可以看多,06-23 02:05
#两市成交额不足6200亿，什么信号？#还有6000亿呢？我是2000亿以下都见,06-22 08:29
股友d995939Q998小时前来自：湖北股友d995939Q9906-2123,06-23 02:07
销户信号#两市成交额不足6200亿，什么信号？#,06-23 01:59
散户们明天谁都别买也别卖，成交量让它再创新低！让量化自己玩,06-23 01:55
曾经的免税茅，油茅，药茅，现在是一地鸡毛。喵喵喵！！！继续割韭菜！！！！,06-23 01:48
$上证指数(SH000001)$,06-23 01:46
月线吓死人,06-23 01:45
202406022 周评 重大趋势点评,06-22 05:04
消费行业血崩！没有消费欲望的社会要来了,06-20 08:26
主板科创板北交所的IPO全面恢复了，这2天也刷屏了。散户们不理解呀，股市还这么差,06-23 01:34
【宏观观点更新】202406211）美股进入阶段性调整阶段，还是偏技术性调整，而,06-23 01:31
跟2018年走势差不多[捂脸][捂脸][捂脸],06-23 01:28
周一会有恐慌,06-23 01:27
胡锡进：炒股亏损太大了，后续继续买保险！,06-21 04:46
$上证指数(SH000001)$,06-23 01:24
